,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description
96,id,https://id.wikipedia.org/wiki/Keraton_Kacirebonan,https://upload.wikimedia.org/wikipedia/commons/f/f8/%22%2Barya%2B%22_%EA%A6%8F%EA%A6%BF%EA%A6%A0%EA%A6%BA%EA%A6%B4%EA%A6%A4%EA%A7%80_%EA%A6%8F%EA%A6%95%EA%A6%B6%EA%A6%AB%EA%A6%BC%EA%A6%A7%EA%A6%BA%EA%A6%B4%EA%A6%A4%EA%A6%A4%EA%A7%80_kraton_kacirebonan_2014.jpg_08.jpg,Keraton Kacirebonan,Galeri,Keraton Kacirebonan / Galeri,,Bahasa Indonesia: kraton kacirebonan English: kraton kacirebonan Jawa: ꦏꦿꦠꦺꦴꦤ꧀ꦏꦕꦶꦫꦼꦧꦺꦴꦤꦤ꧀,,image/jpeg,1080,1920,True,True,True,"Kecirebonan dibangun pada tanggal 1800 M, Bangunan kolonial ini banyak menyimpan benda-benda peninggalan sejarah seperti Keris, Wayang, perlengkapan Perang, Gamelan dan lain-lain.
Seperti halnya Keraton Kasepuhan dan Keraton Kanoman, Kecirebonan pun tetap menjaga, melestarikan serta melaksanakan kebiasaan dan upacara adat seperti Upacara Pajang Jimat dan sebagainya.
Kacirebonan berada di wilayah kelurahan Pulasaren Kecamatan Pekalipan, tepatnya 1 km sebelah barat daya dari Keraton Kasepuhan dan kurang lebih 500 meter sebelah selatan Keraton Kanoman. Keraton Kacirebonan posisinya memanjang dari utara ke selatan dengan luas tanah sekitar 46.500 meter persegi."
97,vi,https://vi.wikipedia.org/wiki/H%E1%BB%93_N%C3%BAi_C%E1%BB%91c,http://upload.wikimedia.org/wikipedia/commons/a/ad/Nui_Coc_Lake7jpg.jpg,Hồ Núi Cốc,Hình ảnh Hồ Núi Cốc,Hồ Núi Cốc / Hình ảnh Hồ Núi Cốc,,"English: Nui Coc Lake, Vietnam",,image/jpeg,1944,2896,True,True,True,"Hồ Núi Cốc là một hồ nước ngọt nhân tạo tại thành phố Thái Nguyên, tỉnh Thái Nguyên, Việt Nam. Đây là một địa điểm du lịch hấp dẫn của tỉnh Thái Nguyên. Không những thế nó còn được gắn với huyền thoại về chuyện tình nàng Công và chàng Cốc. Hồ Núi Cốc được nhắc đến nhiều khi mà năm du lịch Quốc gia 2007 và 2008 được tổ chức ở Thái Nguyên."
98,ceb,https://ceb.wikipedia.org/wiki/Aileen_Baviera,https://upload.wikimedia.org/wikipedia/commons/b/ba/Aileen_Baviera.jpg,Aileen Baviera,,Aileen Baviera,,English: Dr. Aileen Baviera bats for greater focus on the interests of stakeholders threatened by the South China Sea dispute. Dr. Baviera is one of the panelists in the Maritime Security Symposium sponsored by the Development Academy of the Philippines Graduate School of Public and Development Management and the Philippine Navy.,,image/jpeg,1264,821,True,True,True,Aileen San Pablo Baviera usa ka siyentipikong politikal ug sikologo sa Pilipinas. Usa siya sa mga batid nga eksperto sa China sa iyang nasud.
99,id,https://id.wikipedia.org/wiki/Malaysia,https://upload.wikimedia.org/wikipedia/commons/f/f7/Malaysia_Lankawei_1.JPG,Malaysia,Pulau,Malaysia / Ekonomi / Pariwisata / Pulau,Pulau Langkawi,,,image/jpeg,960,1280,True,True,True,"Malaysia adalah sebuah negara federal yang terdiri dari tiga belas negeri dan tiga wilayah federal di Asia Tenggara dengan luas 329.847 km persegi. Ibu kotanya adalah Kuala Lumpur, sedangkan Putrajaya menjadi pusat pemerintahan federal. Jumlah penduduk negara ini mencapai 30.697.000 jiwa pada tahun 2015. Negara ini dipisahkan ke dalam dua kawasan — Malaysia Barat dan Malaysia Timur — oleh Kepulauan Natuna, wilayah Indonesia di Laut Tiongkok Selatan. Malaysia berbatasan dengan Thailand, Indonesia, Singapura, Brunei, dan Filipina. Negara ini terletak di dekat khatulistiwa dan beriklim tropika. Kepala negara Malaysia adalah seorang Raja atau seorang Sultan yang dipilih secara bergiliran setiap 5 tahun sekali, hanya negeri-negeri yang diperintah oleh Raja/Sultan saja yang diperbolehkan mengirimkan wakilnya untuk menjadi Raja Malaysia. Raja Malaysia biasanya memakai gelar Sri Paduka Baginda Yang di-Pertuan Agong. dan pemerintahannya dikepalai oleh seorang Perdana Menteri. Model pemerintahan Malaysia mirip dengan sistem parlementer Westminster.
Malaysia sebagai negara federal tidak pernah ada sampai tahun 1963."
100,vi,https://vi.wikipedia.org/wiki/Columba_argentina,http://upload.wikimedia.org/wikipedia/commons/4/4b/Columba_argentina_distri_map.png,Columba argentina,,Columba argentina,,"Distribution map of the Silvery Pigeon Columba argentina. Light green = certain records, dark green = unverified records. Current as of December 2001 (one unverified 2002 record, reported in 2006, may not be included).",,image/png,676,990,True,True,True,Columba argentina là một loài chim trong họ Columbidae.
101,id,https://id.wikipedia.org/wiki/Rebab,https://upload.wikimedia.org/wikipedia/commons/3/37/Turkey.Konya027.jpg,Rebab,,Rebab,Rebab di Turki.,"Rebab, Turkish musical instrument; Mevlâna mausoleum; Konya, Turkey",,image/jpeg,875,777,True,True,True,"Rebab, juga rebap, rabab, rebeb, rababah, atau al-rababa adalah jenis alat musik senar yang dinamakan demikian paling lambat dari abad ke-8 dan menyebar melalui jalur-jalur perdagangan Islam yang lebih banyak dari Afrika Utara, Timur Tengah, bagian dari Eropa, dan Timur Jauh. Beberapa varietas sering memiliki tangkai di bagian bawah agar rebab dapat bertumpu di tanah, dan dengan demikian disebut rebab tangkai di daerah tertentu, tetapi terdapat versi yang dipetik seperti kabuli rebab.
Ukuran rebab biasanya kecil, badannya bulat, bagian depan yang tercakup dalam suatu membran seperti perkamen atau kulit domba dan memiliki leher panjang terpasang. Ada leher tipis panjang dengan pegbox pada akhir dan ada satu, dua atau tiga senar. Tidak ada papan nada. Alat musik ini dibuat tegak, baik bertumpu di pangkuan atau di lantai. Busurnya biasanya lebih melengkung daripada biola.
Rebab, meskipun dihargai karena nada suara, tetapi memiliki rentang yang sangat terbatas, dan secara bertahap diganti di banyak dunia Arab oleh biola dan kemenche. Hal ini terkait dengan instrumen Irak, Joza, yang memiliki empat senar."
102,id,https://id.wikipedia.org/wiki/Kia_Sorento,https://upload.wikimedia.org/wikipedia/commons/4/47/2007-2008_Kia_Sorento_LX.jpg,Kia Sorento,2007–2008,Kia Sorento / Generasi Pertama (2002–2009) / 2007–2008,2007–2008 Kia Sorento LX (AS),"2007-2008 Kia Sorento photographed in Olney, Maryland, USA.",,image/jpeg,1722,2628,True,True,True,Kia Sorento adalah sebuah SUV crossover menengah diproduksi sejak 2002 oleh perusahaan mobil Korea Selatan Kia Motors.
103,ceb,https://ceb.wikipedia.org/wiki/Genting_Highlands,https://upload.wikimedia.org/wikipedia/commons/8/85/Genting_Highland_Malaysia_%2818%29.JPG,Genting Highlands,,Genting Highlands,,Genting Highland Malaysia,,image/jpeg,960,1280,True,True,True,"Tumoy sa bukid ang Genting Highlands sa Malaysiya. Nahimutang ni sa estado sa Pahang, sa kasadpang bahin sa nasod, 30 km sa amihanan sa Kuala Lumpur ang ulohan sa nasod. 1,760 metros ibabaw sa dagat kahaboga ang nahimutangan sa Genting Highlands, o 74 ka metros sa ibabaw sa naglibot nga tereyn. Mga 0.80 ka kilometro ang gilapdon sa tiilan niini.
Ang yuta palibot sa Genting Highlands kay lain-lain. Kinahabogang dapit sa palibot ang Mount Ulu Kali, 1,772 ka metros ni kahaboga ibabaw sa dagat, 1.7 km sa amihanan-kasadpan sa Genting Highlands. Dunay mga 100 ka tawo kada kilometro kwadrado sa palibot sa Genting Highlands medyo hilabihan populasyon. Ang kinadul-ang mas dakong lungsod mao ang Bentong Town, 16.8 km sa amihanan-sidlakan sa Genting Highlands. Hapit nalukop sa lasang ang palibot sa Genting Highlands.
Ang klima tropikal nga kasalupan. Ang kasarangang giiniton 21 °C. Ang kinainitan nga bulan Abril, sa 22 °C, ug ang kinabugnawan Enero, sa 20 °C. Ang kasarangang pag-ulan 3,139 milimetro matag tuig. Ang kinabasaan nga bulan Nobiyembre, sa 434 milimetro nga ulan, ug ang kinaugahan Hunyo, sa 86 milimetro."
104,ceb,https://ceb.wikipedia.org/wiki/Brachypteryx_stellata,https://upload.wikimedia.org/wikipedia/commons/2/2b/DrymocharesStellatusGould.jpg,Brachypteryx stellata,,Brachypteryx stellata,,Drymochares stellatus = Heteroxenicus stellatus,,image/jpeg,1909,1562,True,True,True,Espesye sa langgam ang Brachypteryx stellata. Una ning gihulagway ni Gould ni adtong 1868. Ang Brachypteryx stellata sakop sa kahenera nga Brachypteryx sa kabanay nga Turdidae. Giklaseklase sa IUCN ang espesye sa kinaminosang kalabotan. Pagka karon wala pay siak nga nalista ubos niini niya.
105,vi,https://vi.wikipedia.org/wiki/USS_Higbee_(DD-806),https://upload.wikimedia.org/wikipedia/commons/3/37/USS_Higbee_%28DD-806%29_at_anchor%2C_circa_1945-1948_%28USN_1045968%29.jpg,USS Higbee (DD-806),Thế Chiến II,USS Higbee (DD-806) / Lịch sử hoạt động / Thế Chiến II,USS Higbee vào năm 1945,"English: The U.S. Navy destroyer USS Higbee (DD-806) at anchor, circa 1945-1948. Higbee was configured as a radar picket ship, and was redesignated DDR-806 in March 1949.",,image/jpeg,470,571,True,True,True,"USS Higbee là một tàu khu trục lớp Gearing được Hải quân Hoa Kỳ chế tạo vào giai đoạn cuối Chiến tranh Thế giới thứ hai. Nó là chiếc tàu chiến đầu tiên của Hoa Kỳ được đặt theo tên một nữ thành viên của Hải quân, vốn được đặt theo tên Y tá trưởng Lenah S. Higbee, một nữ y tá tiên phong của Hải quân từng đảm nhiệm Tổng quản lý Quân đoàn Y tá Hải quân Hoa Kỳ trong Thế Chiến I và được tặng thưởng Huân chương Chữ thập Hải quân. Hoàn tất khi chiến tranh đã sắp kết thúc, con tàu tiếp tục phục vụ trong giai đoạn Chiến tranh Lạnh, Chiến tranh Triều Tiên và Chiến tranh Việt Nam cho đến khi ngừng hoạt động năm 1979 và bị đánh chìm như một mục tiêu năm 1986. Higbee được tặng thưởng một Ngôi sao Chiến trận do thành tích phục vụ trong Thế Chiến II, rồi thêm bảy Ngôi sao Chiến trận khác khi hoạt động trong cuộc Chiến tranh Triều Tiên."
106,vi,https://vi.wikipedia.org/wiki/Sushi,https://upload.wikimedia.org/wikipedia/commons/4/45/Salmon_sushi.jpg,Sushi,Ảnh về sushi,Sushi / Ảnh về sushi,,English: Salmon roll [巻き鮭] ready to eat,,image/jpeg,1800,2400,True,True,True,"Sushi là một món ăn Nhật Bản gồm cơm trộn giấm kết hợp với các nguyên liệu khác. Neta và hình thức trình bày sushi rất đa dạng, nhưng nguyên liệu chính mà tất cả các loại sushi đều có là shari. Neta phổ biến nhất là hải sản. Thịt sống cắt lát gọi riêng là sashimi."
107,id,https://id.wikipedia.org/wiki/Subhas_Chandra_Bose,http://upload.wikimedia.org/wikipedia/commons/c/c7/Subhas_Bose_standing_extreme_right_with_his_large_family_Cuttack%2C_India_1905.jpg,Subhas Chandra Bose,Kehidupan awal: 1897–1921,Subhas Chandra Bose / Kehidupan awal: 1897–1921,,"English: Future Indian nationalist Subhas Chandra Bose, standing extreme right, with his large family of 14 siblings in Cuttack, India, ca. 1905",,image/jpeg,526,749,True,True,True,"Subhas Chandra Bose adalah seorang nasionalis India yang berupaya pada Perang Dunia II untuk membebaskan India dari kekuasaan Britania dengan bantuan Jerman Nazi dan Jepang.
Sebelumnya, Bose menjadi pemimpin muda, radikal, sayap Kongres Nasional India pada akhir 1920an dan 1930an, yang naik pangkat menjadi Presiden Kongres pada 1938 dan 1939."
108,war,"https://war.wikipedia.org/wiki/Tarragona,_Davao_Oriental",http://upload.wikimedia.org/wikipedia/commons/7/79/Ph_locator_davao_oriental_tarragona.png,"Tarragona, Davao Oriental",,"Tarragona, Davao Oriental",,English: Map of the Davao Oriental showing the location of Tarragona,Mapa han Davao Oriental nga nagpapakita kon hain nahamutangan an Tarragona,image/png,350,300,True,True,True,"An Tarragona usa nga ika-upat nga klase nga bungto ha lalawigan han Davao Oriental ha Pilipinas. Sumala han census han tuig 2000, mayda ini populasyon nga 22,846 ka tawo ha 4,458 nga panimalay."
109,ceb,"https://ceb.wikipedia.org/wiki/Tubod,_Surigao_del_Norte",https://upload.wikimedia.org/wikipedia/commons/c/c6/Ph_locator_surigao_del_norte_tubod.png,"Tubod, Surigao del Norte",,"Tubod, Surigao del Norte",,English: Map of the Surigao del Norte showing the location of Tubod,Mapa sa Surigao del Norte nga nagapakita kon asa nahamutangan ang Tubod,image/png,240,300,True,True,True,"Ang Tubod usa ka ikalima ka klase nga lungsod sa lalawigan sa Surigao del Norte sa Pilipinas. Sumala sa sensus sa tuig 2000, kini may populasyon nga 10,922 ka tawo sa 2,165 ka bubong."
110,fil,https://tl.wikipedia.org/wiki/Don_Victoriano_Chiongbian,http://upload.wikimedia.org/wikipedia/commons/b/b8/Ph_locator_misamis_occidental_don_victoriano_chiongbian.png,Don Victoriano Chiongbian,,Don Victoriano Chiongbian,Mapa ng Misamis Occidental na nagpapakita sa lokasyon ng Don Victoriano Chiongbian.,English: Map of the Misamis Occidental showing the location of Don Victoriano Chiongbian,Mapa ng Misamis Occidental na nagpapakita sa lokasyon ng Don Victoriano Chiongbian.,image/png,350,300,True,True,True,"Ang Bayan ng Don Victoriano Chiongbian ay isang ika-4 na klaseng bayan sa lalawigan ng Misamis Occidental, Pilipinas. Ayon sa 2015 senso, ito ay may populasyon na 10,183 sa may 2,479 na kabahayan."
111,vi,https://vi.wikipedia.org/wiki/Himantura_oxyrhyncha,http://upload.wikimedia.org/wikipedia/commons/7/7e/Himantura_oxyrhyncha_rangemap.png,Himantura oxyrhyncha,,Himantura oxyrhyncha,Phạm vi phân bố của H. oxyrhyncha,English: Range of the marbled whipray (Himantura oxyrhyncha).,Phạm vi phân bố của H. oxyrhyncha,image/png,225,487,True,True,True,"Himantura oxyrhyncha là một loài cá đuối ó ít được biết đến trong họ Dasyatidae, sinh sống tại các sông nước ngọt ở Đông Nam Á. Chúng được Liên minh Bảo tồn Thiên nhiên Quốc tế liệt kê như một loài nguy cấp; H. oxyrhyncha bị đe dọa bởi các hoạt động ngư nghiệp, mất môi trường sống, và đứt vỡ phạm vi phân bố."
112,ceb,https://ceb.wikipedia.org/wiki/Gunung_Galunggung,https://upload.wikimedia.org/wikipedia/commons/5/57/Galunggung.jpg,Gunung Galunggung,,Gunung Galunggung,,"English: United States Geological Survey photo of 1982 eruption of Galungung (with lightning strikes). Cropped. This stratovolcano with a lava dome is located in western Java. Its first eruption in 1822 produced a 22-km-long mudflow that killed 4,000 people. The second eruption in 1894 caused extensive property loss. The slide depicts a spectacular view of lightning strikes during a third eruption on December 3, 1982, which resulted in 68 deaths. A fourth eruption occurred in 1984. Source Caption: Galunggung, Indonesia;07.25 S 108.05 E;2,168 m elevation Español: United States Geological foto de la Encuesta de 1982 la erupción de Galungung (con un rayo cae). Recortada. Este volcán con un domo de lava se encuentra en el oeste de Java. Su primera erupción en 1822, produjo a 22 km de largo flujo de lodo que mató a 4.000 personas. La segunda erupción en 1894 causó la pérdida de propiedad extensiva. La diapositiva muestra una vista espectacular de la caída de rayos durante una tercera erupción el 3 de diciembre de 1982, que resultó en 68 muertes. La erupción de un cuarto se produjo en 1984. Leyenda Fuente: Galunggung, Indonesia; 07,25 S 108,05 E; 2.168 m de altitud",,image/jpeg,530,960,True,True,True,"Bukid ang Gunung Galunggung sa Indonesia. Nahimutang ni sa lalawigan sa Jawa Barat, sa kasadpang bahin sa nasod, 180 km sa habagatan-sidlakan sa Jakarta ang ulohan sa nasod. 2,168 metros ibabaw sa dagat kahaboga ang nahimutangan sa Gunung Galunggung, o 581 ka metros sa ibabaw sa naglibot nga tereyn. Mga 0.74 ka kilometro ang gilapdon sa tiilan niini.
Ang yuta palibot sa Gunung Galunggung kay kabungtoran sa habagatan, apan sa amihanan nga kini mao ang kabukiran. Kinahabogang dapit sa palibot ang Gunung Batujahar, 2,240 ka metros ni kahaboga ibabaw sa dagat, 3.6 km sa amihanan sa Gunung Galunggung. Dunay mga 3,369 ka tawo kada kilometro kwadrado sa palibot sa Gunung Galunggung may kaayo hilabihan populasyon. Ang kinadul-ang mas dakong lungsod mao ang Tasikmalaya, 17.8 km sa sidlakan sa Gunung Galunggung.
Hapit nalukop sa kalapokan ug kapitaan ang palibot sa Gunung Galunggung. Ang klima habagat. Ang kasarangang giiniton 23 °C. Ang kinainitan nga bulan Oktubre, sa 24 °C, ug ang kinabugnawan Hulyo, sa 22 °C. Ang kasarangang pag-ulan 3,714 milimetro matag tuig. Ang kinabasaan nga bulan Disyembre, sa 583 milimetro nga ulan, ug ang kinaugahan Septiyembre, sa 52 milimetro."
113,id,https://id.wikipedia.org/wiki/Kalimantan_Selatan,https://upload.wikimedia.org/wikipedia/id/c/c9/Polda_Kalsel.jpg,Kalimantan Selatan,Gedung dan Bangunan,Kalimantan Selatan / Gedung dan Bangunan,Gedung Polda,,,image/jpeg,480,640,True,True,True,"Kalimantan Selatan adalah salah satu provinsi di Indonesia yang terletak di pulau Kalimantan. Ibu kotanya adalah Banjarmasin. Provinsi Kalimantan Selatan memiliki luas 37.530,52 km² dengan populasi hampir 4,2 juta jiwa.
Provinsi ini mempunyai 11 kabupaten dan 2 kota.
DPRD Kalimantan Selatan dengan surat keputusan No. 2 Tahun 1989 tanggal 31 Mei 1989 menetapkan 14 Agustus 1950 sebagai Hari Jadi Provinsi Kalimantan Selatan. Tanggal 14 Agustus 1950 melalui Peraturan Pemerintah RIS No. 21 Tahun 1950, merupakan tanggal dibentuknya provinsi Kalimantan, setelah pembubaran Republik Indonesia Serikat, dengan gubernur Dokter Moerjani.
Secara historis wilayah Kalimantan Selatan mula-mula dibentuk merupakan wilayah Karesidenan Kalimantan Selatan di dalam Provinsi Kalimantan itu sendiri. Penduduk Kalimantan Selatan berjumlah 3.626.616 jiwa."
114,fil,https://tl.wikipedia.org/wiki/Calabarzon,https://upload.wikimedia.org/wikipedia/commons/2/27/Bacoor_Aerial_View_Talaba.jpg,Calabarzon,Galeriya,Calabarzon / Mga lalawigan / Galeriya,,"English: View of the Barangay Talaba in the City of Bacoor from a Cebu Pacific flight from Legazpi City, Albay. On the foreground is Aguinaldo Highway, Bacoor Boulevard and St. Dominic Medical Center.",,image/jpeg,2284,4608,True,True,True,"Ang Calabarzon, opisyal na tinatawag bilang Timog Katagalugan at itinalagang Rehiyong IV-A, ay isang rehiyong pangangasiwaan ng Pilipinas. Binubuo ang rehiyon ng limang lalawigan: Batangas, Kabite, Laguna, Quezon, and Rizal at isang lubos na urbanisadong lungsod, ang Lucena. Ang rehiyon ay ang pinaka mataong rehiyon sa Pilipinas ayon sa Pangasiwaan ng Estadistika ng Pilipinas, ng binubuo ng 14.4 milyong mamamayan noong 2015, at ang pangalawang may pinaka makapal na populasyon sunod sa Pambansang Punong Rehiyon. Ang rehiyong sentro ng Calabarzon noong 2003 ay ang lungsod ng Calamba, Laguna na noon ay Lucena noong 2002.
Matatagpuan ang rehiyon sa timog silangan ng Kalakhang Maynila, at napapalibutan ng Look ng Maynila sa kanluran, Look ng Lamon at Bicol sa silangan, Look ng Tayabas at Dagat Sibuyan sa timog, at Gitnang Luzon sa hilaga. Ang rehiyon ay tahanan sa mga lugar katulad ng Bundok Makiling malapit sa Los Baños, Laguna at Bulkang Taal sa Batangas., Ang mga lungsod ng Lucena, Calamba at Tagaytay ang mga nahirang bilang kapitolyo at pederalismong kapitolyo."
